job_id,num_gpu,submit_time,iterations,model_name,batch_size,duration,interval,iteration_time,resource_time_0,resource_time_1,resource_time_2,priority
198,8,791853000,8045,dqn,128,4047000,547000,509,435,8,0.5,0
199,8,795849000,3987,bert,4,985000,343000,192,0.5,167,59,0
200,8,795905000,2860,gpt2,4,1330000,56000,437,0.6,419,49,1
201,8,797047000,860119,vgg16,16,165143000,4000,214,82,75,66,1
202,8,797069000,181230,shufflenet_v2_x1_0,128,165826000,22000,957,769,57,10,0
203,32,797100000,75,vgg16,16,24000,7000,336,87,67,131,0
204,32,797122000,47,gpt2,4,26000,8000,514,0.7,414,216,1
205,8,797163000,606195,gpt2,4,281881000,31000,437,0.6,419,49,0
206,8,797183000,320927,shufflenet_v2_x1_0,128,293649000,20000,957,769,57,10,0
207,8,797224000,532755,dqn,128,267976000,41000,509,435,8,0.5,0
208,8,797245000,555987,a2c,64,305793000,21000,555,502,14,0.4,0
209,32,800104000,100759,dqn,128,54108000,397000,546,437,8,1.6,0
210,32,800126000,59484,shufflenet_v2_x1_0,128,59960000,22000,1019,799,56,24,0
211,8,810797000,2894,bert,4,715000,231000,192,0.5,167,59,0
212,8,811538000,325,shufflenet_v2_x1_0,128,298000,15000,957,769,57,10,1
213,8,822334000,4052,bert,4,1001000,183000,192,0.5,167,59,1
214,8,822860000,500776,vgg16,16,96149000,250000,214,82,75,66,1
215,8,825355000,865304,vgg19,16,170465000,94000,226,82,88,60,1
216,8,830862000,1477,shufflenet_v2_x1_0,128,1352000,12000,957,769,57,10,0
217,8,833161000,187,gpt2,4,87000,5000,437,0.6,419,49,0
218,8,833425000,8384,bert,4,2071000,3000,192,0.5,167,59,1
219,8,863654000,2853,gpt2,4,1327000,2000,437,0.6,419,49,1
220,8,867773000,404145,dqn,128,203285000,266000,509,435,8,0.5,0
221,2,868497000,6922,vgg16,16,1343000,390000,191,114,72,40,1
222,8,870549000,6309,vgg19,16,1243000,43000,226,82,88,60,0
223,2,873652000,2590,dqn,128,1308000,146000,495,441,8,0.6,0
224,8,879431000,367947,a2c,64,202371000,524000,555,502,14,0.4,1
225,8,879535000,90,a2c,64,50000,28000,555,502,14,0.4,1
226,8,879562000,768,shufflenet_v2_x1_0,128,703000,27000,957,769,57,10,0
227,8,880536000,859817,vgg16,16,165085000,34000,214,82,75,66,1
228,32,882592000,89,a2c,64,51000,85000,585,507,14,2,1
229,32,882617000,57,shufflenet_v2_x1_0,128,58000,25000,1019,799,56,24,0
230,8,882680000,79,dqn,128,40000,63000,509,435,8,0.5,0
231,32,882838000,204503,bert,4,55625000,158000,260,0.5,166,133,0
232,32,882861000,173378,bert,4,47159000,23000,260,0.5,166,133,0
233,8,882864000,118094,resnet18,128,111363000,3000,1010,784,117,77,0
234,8,882891000,668712,bert,4,165172000,27000,192,0.5,167,59,1
235,8,882913000,301552,a2c,64,165854000,22000,555,502,14,0.4,0
236,8,882950000,256823,resnet18,128,242185000,37000,1010,784,117,77,1
237,8,882971000,448417,dqn,128,225554000,21000,509,435,8,0.5,0
238,8,883013000,223394,shufflenet_v2_x1_0,128,204406000,42000,957,769,57,10,0
239,8,883033000,824538,bert,4,203661000,20000,192,0.5,167,59,1
240,8,883800000,216266,resnet18,128,203939000,26000,1010,784,117,77,1
241,8,892922000,634,vgg19,16,125000,188000,226,82,88,60,1
242,2,898063000,1175,shufflenet_v2_x1_0,128,1111000,23000,850,747,58,18,1
243,2,898299000,5245,vgg19,16,1091000,178000,205,115,83,41,1
244,2,898319000,1900,dqn,128,960000,20000,495,441,8,0.6,1
245,2,898338000,1627,a2c,64,879000,19000,525,504,14,0.5,1
246,2,898358000,2262,vgg16,16,439000,20000,191,114,72,40,1
247,8,906392000,349403,dqn,128,175750000,23000,509,435,8,0.5,1
248,8,906905000,204310,shufflenet_v2_x1_0,128,186944000,6000,957,769,57,10,0
249,8,907740000,43,resnet18,128,41000,30000,1010,784,117,77,0
250,8,908147000,335,dqn,128,169000,28000,509,435,8,0.5,1
251,8,908403000,333,shufflenet_v2_x1_0,128,305000,96000,957,769,57,10,1
252,2,908789000,310977,a2c,64,167928000,124000,525,504,14,0.5,0
253,2,921636000,3134,vgg19,16,652000,4000,205,115,83,41,0
254,2,942767000,219,bert,4,51000,196000,195,0.5,163,18,1
255,2,944896000,734,dqn,128,371000,336000,495,441,8,0.6,1
256,1,945622000,174,vgg16,16,23000,101000,107,117,68,0,0
257,1,945711000,57,resnet18,128,43000,19000,779,711,110,0,0
258,1,945743000,44,shufflenet_v2_x1_0,128,35000,32000,798,706,59,0,0
259,1,945766000,37,a2c,64,20000,23000,517,514,14,0,1
260,2,962787000,76,vgg19,16,16000,284000,205,115,83,41,1
261,4,963618000,236,vgg19,16,49000,17000,212,84,85,73,1
262,4,965576000,130,vgg16,16,25000,269000,201,82,72,67,0
263,8,1051620000,121,bert,4,30000,513000,192,0.5,167,59,1
264,8,1075435000,126907,a2c,64,69799000,328000,555,502,14,0.4,0
265,1,1115887000,88,a2c,64,47000,311000,517,514,14,0,0
266,4,1116077000,104,gpt2,4,48000,18000,433,0.6,413,20,1
267,8,1117233000,700,vgg19,16,138000,12000,226,82,88,60,0
268,8,1118075000,659824,shufflenet_v2_x1_0,128,603739000,47000,957,769,57,10,0
269,8,1118566000,647,gpt2,4,301000,198000,437,0.6,419,49,0
270,8,1120413000,1875,gpt2,4,872000,306000,437,0.6,419,49,0
271,8,1121703000,2027,dqn,128,1020000,310000,509,435,8,0.5,1
272,8,1123838000,122132,a2c,64,67173000,76000,555,502,14,0.4,1
273,8,1128947000,329168,dqn,128,165572000,440000,509,435,8,0.5,1
274,8,1145059000,823432,vgg16,16,158099000,352000,214,82,75,66,0
275,8,1152427000,64159,gpt2,4,29834000,520000,437,0.6,419,49,0
276,2,1267724000,211034,bert,4,48960000,17000,195,0.5,163,18,0
277,8,1281834000,76,shufflenet_v2_x1_0,128,70000,157000,957,769,57,10,1
278,8,1288221000,118,gpt2,4,55000,16000,437,0.6,419,49,1
279,8,1297288000,17604,vgg19,16,3468000,38000,226,82,88,60,0
280,8,1302510000,6531,vgg16,16,1254000,3000,214,82,75,66,1
281,8,1305325000,334536,shufflenet_v2_x1_0,128,306101000,417000,957,769,57,10,0
282,8,1305330000,742802,gpt2,4,345403000,5000,437,0.6,419,49,0
283,8,1305334000,52213,vgg16,16,10025000,4000,214,82,75,66,0
284,8,1310654000,189391,resnet18,128,178596000,347000,1010,784,117,77,1
285,8,1312789000,12019,gpt2,4,5589000,81000,437,0.6,419,49,1
286,32,1318133000,161811,resnet18,128,31715000,26000,1059,103,17,13,1
287,16,1320893000,8363,dqn,128,4391000,5000,525,438,8,1.2,1
288,8,1321479000,4872,resnet18,128,4595000,147000,1010,784,117,77,1
289,8,1324301000,1063,resnet18,128,1003000,193000,1010,784,117,77,1
290,8,1325863000,358570,a2c,64,197214000,555000,555,502,14,0.4,0
291,8,1332601000,65805,dqn,128,33100000,94000,509,435,8,0.5,0
292,8,1337543000,822,vgg19,16,162000,126000,226,82,88,60,1
293,8,1369645000,518958,vgg16,16,99640000,53000,214,82,75,66,1
294,8,1379111000,400010,a2c,64,220006000,2000,555,502,14,0.4,1
295,8,1379132000,83931,gpt2,4,39028000,10000,437,0.6,419,49,0
296,16,1386117000,262260,vgg19,16,85497000,5000,302,102,78,123,1
297,8,1398481000,851676,bert,4,210364000,2293000,192,0.5,167,59,1
298,8,1403263000,7258,gpt2,4,3375000,1911000,437,0.6,419,49,1
299,1,1411796000,1128,vgg16,16,149000,75000,107,117,68,0,0
300,1,1412342000,437,shufflenet_v2_x1_0,128,340000,53000,798,706,59,0,0
301,8,1412668000,34091,vgg19,16,6716000,24000,226,82,88,60,1
302,1,1414218000,15614,resnet18,128,11695000,46000,779,711,110,0,0
303,8,1426795000,6015,resnet18,128,5673000,88000,1010,784,117,77,0
304,8,1465408000,57464,gpt2,4,26721000,52000,437,0.6,419,49,0
305,8,1470258000,243550,resnet18,128,229668000,25000,1010,784,117,77,1
306,1,1493489000,159676,gpt2,4,72493000,74000,426,0.6,410,0,0
307,8,1495898000,153755,vgg16,16,29521000,34000,214,82,75,66,1
308,8,1495923000,848723,vgg16,16,162955000,25000,214,82,75,66,1
309,1,1502090000,316871,vgg16,16,41827000,35000,107,117,68,0,0
310,1,1503132000,159,bert,4,35000,224000,178,0.5,160,0,0
311,1,1517413000,547295,vgg16,16,72243000,106000,107,117,68,0,0
312,8,1518369000,453,vgg16,16,87000,157000,214,82,75,66,0
313,8,1520452000,1988,dqn,128,1000000,145000,509,435,8,0.5,0
314,8,1521417000,7802,gpt2,4,3628000,40000,437,0.6,419,49,0
315,8,1521857000,1829,a2c,64,1006000,350000,555,502,14,0.4,0
316,8,1523224000,4485,dqn,128,2256000,79000,509,435,8,0.5,1
317,8,1524994000,452693,dqn,128,227705000,74000,509,435,8,0.5,0
318,8,1525800000,1210955,bert,4,299106000,93000,192,0.5,167,59,1
319,8,1569084000,1102,shufflenet_v2_x1_0,128,1009000,71000,957,769,57,10,1
320,8,1569089000,973671,vgg16,16,186945000,5000,214,82,75,66,0
321,8,1569092000,362534,dqn,128,182355000,3000,509,435,8,0.5,1
322,8,1569101000,234041,resnet18,128,220701000,9000,1010,784,117,77,0
