job_id,num_gpu,submit_time,iterations,model_name,batch_size,duration,interval,iteration_time,resource_time_0,resource_time_1,resource_time_2,priority
129,8,3391008000,589578,gpt2,4,257646000,15000,437,0.6,419,49,1
130,8,3391011000,70,vgg16,16,15000,3000,214,82,75,66,0
131,8,3407881000,318210,vgg16,16,68097000,5000,214,82,75,66,0
132,8,3407887000,123036,a2c,64,68285000,6000,555,502,14,0.4,1
133,8,3512880000,4747434,gpt2,4,2074629000,381000,437,0.6,419,49,1
134,8,3513854000,284195,resnet18,128,287037000,37000,1010,784,117,77,1
135,8,3514079000,68876,gpt2,4,30099000,225000,437,0.6,419,49,0
136,8,3514096000,66533,gpt2,4,29075000,17000,437,0.6,419,49,0
137,8,3556332000,3195513,vgg19,16,722186000,5000,226,82,88,60,0
138,8,3572696000,1040,shufflenet_v2_x1_0,128,996000,58000,957,769,57,10,1
139,8,3572883000,1695546,bert,4,325545000,21000,192,0.5,167,59,1
140,8,3572938000,15197,bert,4,2918000,55000,192,0.5,167,59,0
141,8,3573737000,25,dqn,128,13000,39000,509,435,8,0.5,1
142,8,3573753000,561,vgg19,16,127000,16000,226,82,88,60,0
143,8,3573861000,126,vgg16,16,27000,108000,214,82,75,66,1
144,8,3573973000,1686703,vgg19,16,381195000,94000,226,82,88,60,0
145,8,3575927000,1606597,vgg19,16,363091000,295000,226,82,88,60,0
146,8,3575962000,922219,vgg16,16,197355000,35000,214,82,75,66,0
147,8,3581378000,842418,gpt2,4,368137000,481000,437,0.6,419,49,1
148,8,3583341000,662800,a2c,64,367854000,44000,555,502,14,0.4,1
149,8,3585839000,27039,a2c,64,15007000,142000,555,502,14,0.4,0
150,8,3586358000,67724,vgg16,16,14493000,61000,214,82,75,66,0
151,8,3587038000,861097,vgg19,16,194608000,141000,226,82,88,60,0
152,8,3602731000,379423,shufflenet_v2_x1_0,128,363108000,233000,957,769,57,10,1
153,8,3664267000,474831,vgg19,16,107312000,84000,226,82,88,60,1
154,8,3668447000,2500,shufflenet_v2_x1_0,128,2393000,34000,957,769,57,10,1
155,8,3668737000,665843,a2c,64,369543000,12000,555,502,14,0.4,0
156,8,3670480000,797803,dqn,128,406082000,76000,509,435,8,0.5,1
157,8,3670526000,8390,bert,4,1611000,46000,192,0.5,167,59,0
158,8,3672188000,2218,shufflenet_v2_x1_0,128,2123000,87000,957,769,57,10,0
159,8,3675831000,381893,resnet18,128,385712000,134000,1010,784,117,77,0
160,8,3697702000,576,shufflenet_v2_x1_0,128,552000,405000,957,769,57,10,1
161,8,3698317000,8657238,vgg19,16,1956536000,420000,226,82,88,60,1
162,8,3771896000,983526,vgg19,16,222277000,196000,226,82,88,60,1
