time,job_id,num_gpu,submit_time,start_time,end_time,executed_time,real_executed_time,JCT,duration,pending_time,job_counter,promote
1037786.6358807607,218,8,833425.0,833760.4870138168,1037786.6358807607,204026.1488669439,1706.032012276216,204361.63588076073,2071.0,202655.6038684845,3,0
1038134.4502243518,219,8,863654.0,864000.5004301071,1038134.4502243518,174133.94979424472,1333.8456770896912,174480.45022435184,1327.0,173146.6045472622,3,0
1051967.9605516216,263,8,1051620.0,1051920.6128146648,1051967.9605516216,47.3477369567845,47.347736956856465,347.9605516216252,30.0,300.6128146648407,1,0
1082892.7947988338,252,2,908789.0,909000.5411355495,1082892.7947988338,173892.25366328424,164532.24937747174,174103.79479883378,167928.0,9571.545421361923,29,0
1083727.257163503,222,8,870549.0,870840.5071709156,1083727.257163503,212886.74999258737,1566.6310820362785,213178.25716350297,1243.0,211611.62608146667,3,0
1092490.3835548616,205,8,797163.0,797400.4565091133,1092490.3835548616,295089.92704574834,266649.90049640916,295327.38355486165,281881.0,28677.483058452606,79,0
1104545.9317357973,214,8,822860.0,822960.4763593674,1104545.9317357973,281585.45537642995,107345.34573487802,281685.9317357973,96149.0,174340.58600091934,17,0
1116097.6807492776,265,1,1115887.0,1116000.6426475048,1116097.6807492776,97.03810177277774,97.03810177282854,210.68074927758425,47.0,113.64264750480652,1,0
1116432.382973814,266,4,1116077.0,1116360.643316269,1116432.382973814,71.73965754499659,71.73965754508973,355.3829738139175,48.0,283.6433162689209,1,0
1117636.7340450503,267,8,1117233.0,1117440.6448743343,1117636.7340450503,196.08917071600445,196.0891707160256,403.7340450503398,138.0,207.64487433433533,1,0
1119189.2284247614,269,8,1118566.0,1118880.6472809315,1119189.2284247614,308.58114382997155,308.5811438300393,623.2284247614443,301.0,314.6472809314728,1,0
1121550.8191541801,270,8,1120413.0,1120680.64904356,1121550.8191541801,870.1701106200926,870.170110620152,1137.8191541801207,872.0,267.6490435600281,2,0
1143868.6710737576,207,8,797224.0,798120.457650423,1143868.6710737576,345748.2134233345,279148.15099891316,346644.6710737576,267976.0,67496.52007484436,61,0
1149495.698866584,206,8,797183.0,797400.4565091133,1149495.698866584,352095.2423574708,316095.2053510926,352312.6988665841,293649.0,36217.493515491486,90,0
1197631.9354627132,215,8,825355.0,825480.4793741703,1197631.9354627132,372151.45608854294,198271.3473751545,372276.93546271324,170465.0,174005.58808755875,43,0
1230540.5078536293,233,8,882864.0,883080.5208785534,1230540.5078536293,347459.9869750759,120299.86227977493,347676.5078536293,111363.0,227376.64557385445,19,0
1249278.4346795906,220,8,867773.0,867960.5036711693,1249278.4346795906,381317.93100842135,210677.82721885334,381505.43467959063,203285.0,170827.60746073723,38,0
1257685.9604786872,208,8,797245.0,798120.457650423,1257685.9604786872,459565.50282826414,320245.40619339945,460440.9604786872,305793.0,140195.55428528786,61,0
